,danceability,loudness,speechiness,acousticness,valence,duration_in min/ms,Class
264,0.49671772428884026,0.32695455828394027,0.12892639474917952,0.31330472103004287,0.38378265847819304,0.29873847889615646,6
5883,0.5908096280087527,0.43742591024555466,0.04266291608063759,0.6824034334763949,0.20162381596752366,0.4874535472113849,9
17018,0.8993435448577681,0.33214789726220717,0.4397562119081106,0.03186695278969957,0.7793275736442178,0.43659259113993487,5
13116,0.17614879649890589,0.558058142816822,0.1481481481481481,5.0965665236051504e-05,0.09024669511814302,0.7337671494075447,8
15841,0.324945295404814,0.6104431272932543,0.03703703703703703,0.0010836909871244636,0.7678775892578329,0.6610373657976657,6
7678,0.5754923413566739,0.02246683601467691,0.015236755743084853,0.9012875536480686,0.1464557093785781,4.911821400658056e-06,9
10894,0.30743982494529537,0.4004515946937624,0.011251758087201122,0.46459227467811154,0.026751327157281145,0.4895037497931126,6
1297,0.7713347921225383,0.9309624611910811,0.5382090951711205,0.011480686695278968,0.9781409388987197,0.4150696566751102,5
11950,0.4945295404814004,0.7737510584250635,0.1157993436474449,0.00509656652360515,0.4909961486416155,0.38085768721315055,6
12022,0.9332603938730855,0.7004233700254022,0.4702297233942803,0.04560085836909871,0.4701779952118247,0.3962027617512354,5
8600,0.6575492341356675,0.512503528083545,0.01828410689170182,0.38733905579399136,0.6991776829395232,0.46017620979477836,6
217,0.5711159737417943,0.5018910527801299,0.6061884669479606,0.4967811158798283,0.9063183095659415,7.594658919439972e-06,9
4080,0.7855579868708972,0.4676263053909117,0.02414439756211908,0.05128755364806867,0.7991048194025191,0.2768340138895379,9
13186,0.42560175054704596,0.2457804120801581,0.08368495077355835,0.12446351931330472,0.49724159467055273,0.9944929630038868,8
10122,0.838074398249453,0.6059836296923512,0.4655414908579465,0.047210300429184546,0.2474237535130634,0.256939921353141,5
3687,0.4529540481400437,0.4076206604572397,0.057430848570089066,0.00016094420600858367,0.542000624544603,0.3600349241821674,6
14728,0.5831509846827133,0.5372283375670337,0.06422878574777308,0.7510729613733905,0.5149370250858749,0.42018048887782206,9
14808,0.7592997811816193,0.6527801298334744,0.1673699015471167,0.3766094420600858,0.6794004371812221,0.3946955064789836,9
15589,0.4234135667396061,0.506915043748236,0.06469760900140646,0.0016952789699570814,0.6148641615488706,0.20702650267120112,8
4900,0.20568927789934355,0.5686706181202372,0.033052039381153295,3.465665236051502e-06,0.1839283855522015,0.8515804265988517,6
13157,0.8643326039387309,0.2867061812023709,0.6249413970932958,0.3690987124463519,0.4649734568543771,0.32143325716791965,5
272,0.5415754923413566,0.534801016088061,0.045944678856071244,0.004710300429184549,0.3546372436764859,0.3836416023752512,8
5378,0.39168490153172864,0.6711826136042902,0.10290670417252694,1.5665236051502147e-05,0.2536691995420006,0.4834369949142578,8
782,0.824945295404814,0.45712672876093713,0.17862165963431784,0.09345493562231759,0.20682835432497138,0.335746941450166,5
2293,0.574398249452954,0.43353090601185446,0.026488513830285984,0.008293991416309012,0.7522639741854897,0.4959038198156226,8
14405,0.3982494529540481,0.7098504092576913,0.24988279418659162,0.00011266094420600858,0.6523368377224941,0.5174267542804473,8
12245,0.4518599562363238,0.6819644369178663,0.06938584153774026,7.843347639484978e-05,0.4701779952118247,0.712133109894835,8
4392,0.7221006564551422,0.5166807790008469,0.05696202531645569,0.8218884120171673,0.7054231289684605,0.41595011177155766,9
11819,0.7221006564551422,0.4971493084956253,0.8781059540553212,0.6469957081545064,0.5014052253565109,0.34393517384712763,5
6427,0.5087527352297593,0.38351679367767433,0.004688232536333798,0.011587982832618025,0.2349328614551889,0.810211614995769,8
14961,0.8129102844638949,0.4435224386113464,0.8499765588373184,0.17489270386266095,0.878213802435724,0.4221950539913602,5
16748,0.4934354485776805,0.554219587919842,0.09142053445850912,0.0014592274678111587,0.35880087436244407,0.5678998908451287,6
7400,0.46170678336980303,0.7167372283375671,0.05133614627285513,9.570815450643777e-05,0.8417820339335901,0.4090029017962553,6
1990,0.3982494529540481,0.5259384702229749,0.09798406000937643,5.3648068669527894e-05,0.37961902779223483,0.4712343065418272,8
14958,0.212253829321663,0.54806661021733,0.1481481481481481,0.0014377682403433475,0.14853752472155718,0.548590672051372,8
10478,0.5612691466083151,0.4075642111205194,0.011017346460384433,0.1984978540772532,0.5107733943999168,0.4391626814928983,6
6116,0.524070021881838,0.5758396838837144,0.1959681200187529,3.0686695278969954e-05,0.261996460913917,0.7466238901373363,8
15918,0.5995623632385121,0.48749647191645507,0.20768870135958742,0.5354077253218884,0.08816487977516393,0.3899137967766105,5
3056,0.2035010940919037,0.6986734405870731,0.28738865447726203,2.4034334763948496e-05,0.19954200062454458,0.4441959497942564,8
17301,0.8271334792122538,0.3265594129268982,0.8312236286919831,0.0005804721030042919,0.31716456750286254,0.35201020487454604,5
10913,0.37855579868708966,0.8550381033022864,0.5030473511486169,0.0007092274678111588,0.5763505777037576,0.41006573687696696,6
8588,0.6717724288840262,0.49048828676263057,0.6366619784341303,0.001706008583690987,0.45144165712501305,0.3203033397941454,5
6634,0.45404814004376365,0.6701665255433249,0.336615096108767,6.845493562231759e-06,0.19225564692411784,0.4800157979680618,8
2374,0.6105032822757112,0.69421394298617,0.2428504453820909,0.011909871244635193,0.40980535026543147,0.3387991857845173,9
12248,0.5940919037199125,0.538075077617838,0.7468354430379748,0.4399141630901287,0.6669095451233477,0.34734379286337436,5
17976,0.412472647702407,0.7008185153824443,0.12142522269104546,0.00011051502145922746,0.22764650775476214,0.3878510162649335,8
17054,0.474835886214442,0.5324865932825289,0.018987341772151896,0.4431330472103004,0.27552826064328095,0.467186309419827,9
6456,0.2035010940919037,0.5445667513406719,0.2897327707454289,0.0006759656652360515,0.2880191527011554,0.6229681644846028,8
9838,0.3358862144420131,0.40683036974315556,0.023675574308485704,0.1223175965665236,0.21619652336837722,0.688876517418672,8
100,0.45514223194748354,0.15760654812305966,0.0778246601031411,0.6706008583690987,0.13188300197772457,0.5424652201660873,6
7170,0.6072210065645515,0.1527519051651144,0.020628223159868724,0.8497854077253219,0.6523368377224941,0.6869772499963352,5
10958,0.6586433260393874,0.3995484053062377,0.11978434130332861,0.06620171673819741,0.5649005933173729,0.41821413916242267,6
13294,0.8260393873085339,0.5620660457239628,0.7257383966244726,0.4281115879828326,0.6221505152492974,0.38256828568624857,9
6018,0.4507658643326039,0.4197008185153825,0.007969995311767463,0.7671673819742488,0.2630373685854065,0.5832219058449732,6
11824,0.4770240700218818,0.6710697149308497,0.05039849976558837,0.0006856223175965665,0.8553138336629541,0.4552624318279381,8
11630,0.20678336980306344,0.638667795653401,0.18424753867791838,4.399141630901287e-06,0.2130738003539086,0.5756206435123099,8
5878,0.6903719912472648,0.6884561106407001,0.6249413970932958,0.03648068669527897,0.8344956802331633,0.29466532591425776,6
16794,0.8599562363238512,0.4349985887665821,0.6132208157524612,0.14914163090128757,0.7533048818569793,0.3271038072533731,5
12140,0.4201312910284464,0.46819079875811465,0.06469760900140646,0.031545064377682404,0.15270115540751536,0.6597502242995258,6
249,0.9113785557986871,0.6966412644651426,0.7866854195968119,0.017489270386266093,0.3962735505360675,0.37518294448438066,5
244,0.5229759299781181,0.593621224950607,0.01969057665260197,6.952789699570815e-05,0.3119600291454148,0.48900063259514265,9
8146,0.3358862144420131,0.747502116850127,0.1912798874824191,2.317596566523605e-05,0.0401790361194962,0.46440658690104275,8
3658,0.4321663019693654,0.7192774484899803,0.25925925925925924,0.0001706008583690987,0.40980535026543147,0.461551396802563,6
11638,0.3884026258205689,0.5981936212249507,0.02859821847163619,0.8218884120171673,0.4191735193088373,0.4617191025352197,9
16515,0.8741794310722101,0.41010443127293256,0.49132676980778245,0.008487124463519314,0.6044550848339753,0.5397316167237837,5
8774,0.8326039387308534,0.6171041490262491,0.23581809657759023,0.056223175965665236,0.8168002498178413,0.465073217188353,9
11638,0.3884026258205689,0.5981936212249507,0.02859821847163619,0.8218884120171673,0.4191735193088373,0.4617191025352197,9
2329,0.8840262582056893,0.5764041772509174,0.6718237224566338,0.398068669527897,0.6658686374518581,0.31931597229312925,5
3112,0.5962800875273523,0.5419700818515383,0.0032817627754336575,0.12017167381974249,0.1974601852815655,0.4409697107622738,9
15380,0.43763676148796493,0.7050522156364664,0.7679324894514767,0.43562231759656656,0.3650463203913813,0.5855152817390531,5
4457,0.8905908096280087,0.4854642957945245,0.10853258321612749,0.2339055793991416,0.7262412823982513,0.3654308561303956,9
6292,0.6586433260393874,0.5925486875529212,0.08837318330989216,0.014484978540772532,0.4691370875403352,0.5203050039171673,6
824,0.800875273522976,0.2982218458933108,0.2100328176277543,0.2263948497854077,0.9594046008119079,0.5657260052855667,5
14108,0.39059080962800874,0.5483488569009315,0.24988279418659162,0.013626609442060084,0.6304777766212137,0.3494694630247976,8
11051,0.34682713347921224,0.7190516511430991,0.9812470698546648,0.11802575107296137,0.28697824502966585,0.6214965466805406,8
6625,0.14113785557986872,0.25537679932260804,0.0829817158931083,1.4055793991416307e-05,0.18705110856667015,0.7819531990431209,8
6171,0.4649890590809628,0.3432684165961051,0.03117674636661979,0.07821888412017168,0.5638596856458833,5.981888791090488e-06,9
7168,0.4890590809628009,0.6296923511148744,0.2780121894045944,0.00033583690987124465,0.27656916831477046,0.5697781950508833,8
6309,0.4004376367614879,0.7586226361840248,0.5053914674167838,7.778969957081544e-05,0.0307067763089414,0.44677652175551086,8
9972,0.7844638949671773,0.695568727067457,0.2053445850914205,0.26824034334763946,0.7782866659727282,0.4046781902153716,9
9274,0.4070021881838074,0.6845611064069997,0.033989685888420065,0.00040343347639484975,0.3202872905173311,0.3244268044958411,6
5895,0.6411378555798688,0.44882867626305395,0.6788560712611346,0.3948497854077253,0.824086603518268,0.42333335665176736,5
10935,0.33260393873085337,0.6054191363251482,0.42334739803094223,0.2017167381974249,0.517018840428854,0.4172959502761274,6
8489,0.6652078774617068,0.6003951453570421,0.17158931082981715,0.23819742489270385,0.449359841782034,4.568024655000858e-06,9
15525,0.550328227571116,0.0999717753316399,0.25691514299109236,0.046781115879828326,0.6107005308629124,0.39242938276646044,6
4496,0.5437636761487964,0.6399661303979679,0.01570557899671823,0.06620171673819741,0.4451962110960758,7.982129038566701e-06,9
3643,0.6586433260393874,0.4775049393169631,0.12236286919831221,0.010493562231759656,0.880295617778703,0.4737708557482593,9
3283,0.7975929978118163,0.3371154388935931,0.5686826066572902,0.4710300429184549,0.4608098261684189,0.5911439053913424,5
8107,0.650984682713348,0.4082980524978832,0.016877637130801683,0.34227467811158796,0.20891016966795045,6.054176948905597e-06,9
12536,0.33150984682713347,0.5456957380750778,0.06211908110642287,3.465665236051502e-06,0.6086187155199334,0.42011131026310117,6
5583,0.3632385120350109,0.4517075924357889,0.4725738396624472,0.01727467811158798,0.12459664827729781,0.3695144907205854,6
11184,0.31400437636761486,0.426136042901496,0.044538209095171116,0.0035193133047210297,0.7647548662433642,0.5085090019464291,8
3902,0.5536105032822757,0.5677674287327124,0.045007032348804495,0.00033369098712446353,0.5492869782450297,0.6255634106974647,6
88,0.7363238512035011,0.5821620095963874,0.05977496483825597,0.057081545064377674,0.33381909024669515,0.30407361751629663,5
6693,0.7144420131291028,0.41309624611910817,0.903891233005157,0.35300429184549353,0.7116685749973977,0.3838868720092616,9
6253,0.8446389496717724,0.6176686423934519,0.03375527426160337,0.08025751072961373,0.891745602165088,0.2893804990139146,9
5387,0.4584245076586433,0.5691222128139994,0.02531645569620253,0.0778969957081545,0.6336004996356823,0.39952752790115376,8
1030,0.8391684901531729,0.7215918712955124,0.25925925925925924,0.005579399141630901,0.4399916727386281,0.43184022994077664,9
15817,0.5897155361050328,0.30138300874964724,0.9343647444913267,0.09281115879828325,0.3036327677734985,0.3452663381000899,5
2577,0.4179431072210066,0.4128139994355067,0.08884200656352555,0.0007896995708154506,0.30259186010200895,0.49422885881071416,8
16411,0.9398249452954048,0.5818797629127858,0.10876699484294419,0.13948497854077252,0.6565004684084522,0.39909149299624647,5
10033,0.4529540481400437,0.6492802709568163,0.08368495077355835,0.00024356223175965662,0.5409597168731134,0.5032074044728203,8
6230,0.7746170678336981,0.5797911374541349,0.05977496483825597,0.0005793991416309013,0.22556469241178306,0.7110975269956801,6
16030,0.2658643326039387,0.3419700818515383,0.01711204875761838,0.8615879828326181,0.43686894972415946,0.4166901133169052,9
10302,0.47045951859956237,0.6575783234546995,0.09962494139709328,0.00019313304721030043,0.5992505464765275,0.38342987388777217,6
16703,0.7450765864332605,0.5463166807790009,0.015471167369901541,0.6469957081545064,0.5253461018007703,0.5041633271489633,9
15690,0.5393873085339168,0.4239909681061248,0.014767932489451475,0.46244635193133043,0.719995836369314,0.2190782558842407,6
4699,0.7013129102844639,0.47456957380750775,0.04852320675105485,0.06942060085836908,0.2963464140730717,0.5282710262183589,5
3475,0.3730853391684901,0.7839683883714368,0.037505860290670406,0.0003240343347639485,0.6304777766212137,0.4002423735866028,6
15761,0.5404814004376367,0.41603161162856345,0.020862634786685423,0.6362660944206008,0.555532424273967,0.4362236385280902,9
8133,0.387308533916849,0.6487722269263337,0.24050632911392403,0.00024356223175965662,0.42854168835224316,0.401150080864607,8
7170,0.6072210065645515,0.1527519051651144,0.020628223159868724,0.8497854077253219,0.6523368377224941,0.6869772499963352,5
15537,0.5853391684901532,0.5470505221563647,0.30145335208626345,0.31866952789699565,0.7699594046008119,2.7855572737451594e-06,9
2765,0.7199124726477024,0.638667795653401,0.09517112048757617,0.0018240343347639483,0.7283230977412304,0.2999040337381203,6
1927,0.44638949671772427,0.6181766864239345,0.43741209563994365,0.36373390557939916,0.5971687311335484,0.38233978662550383,5
6660,0.27461706783369805,0.6471351961614452,0.0637599624941397,0.07864806866952789,0.3941917351930884,0.7103763923452564,6
10709,0.8205689277899343,0.3869602032176122,0.8499765588373184,0.34442060085836906,0.8823774331216822,0.46524092292100966,5
5305,0.4649890590809628,0.4862545865086086,0.06071261134552272,0.0004356223175965665,0.4327053190382013,0.7133363985266465,8
8699,0.6280087527352298,0.6670618120237087,0.0658696671354899,0.1459227467811159,0.893827417508067,0.37930221654276003,6
9964,0.6728665207877461,0.5440022579734688,0.015236755743084853,0.07896995708154506,0.5451233475590715,0.531532902718531,6
5875,0.5886214442013129,0.5310753598645217,0.2264416315049226,0.07113733905579399,0.3244509212032893,0.3312859689614987,5
6318,0.6794310722100656,0.3828394016370309,0.9648382559774965,0.3540772532188841,0.542000624544603,0.3376965205922997,5
224,0.663019693654267,0.6944397403330512,0.021097046413502102,0.22961373390557938,0.8063911731029458,0.4820114961866761,9
2882,0.6597374179431073,0.29246401354784085,0.033052039381153295,0.703862660944206,0.1756011241802852,0.5785827460153582,6
14280,0.5908096280087527,0.5802427321478972,0.1983122362869198,0.6384120171673819,0.8407411262621005,0.34017646911396016,9
7580,0.6816192560175054,0.54806661021733,0.03703703703703703,0.010236051502145922,0.8490683876340168,0.5304784529244522,6
5969,0.3490153172866521,0.6250635055038104,0.30145335208626345,7.6931330472103e-05,0.19641927761007597,0.6320536225512776,8
9087,0.8544857768052516,0.17363815975162294,0.8007501172058133,0.10278969957081543,0.7866139273446445,0.5031151663198592,5
13309,0.7111597374179431,0.7477843635337286,0.04289732770745429,0.1298283261802575,0.9510773394399917,0.4138957165465135,9
1680,0.8468271334792122,0.48766581992661595,0.5804031879981247,0.30042918454935624,0.49515977932757366,0.33960207697961103,5
14407,0.3522975929978118,0.6775613886536833,0.04219409282700421,0.6319742489270386,0.3723326740918081,0.43729066625211827,9
1763,0.6323851203501094,0.6607959356477562,0.10548523206751054,0.0063626609442060085,0.7834912043301759,0.3599510713158391,9
12986,0.5568927789934355,0.5914761501552358,0.5335208626347866,0.06126609442060085,0.370250858748829,0.35153643617979097,5
13051,0.5393873085339168,0.4753034151848717,0.7233942803563057,0.43240343347639487,0.8480274799625273,0.5266505695765639,5
13666,0.6159737417943107,0.4836579170194751,0.04805438349742147,0.953862660944206,0.1943374622670969,0.4271801068945796,9
7507,0.5350109409190371,0.3317527519051652,0.08345053914674165,0.05214592274678111,0.39523264286457793,0.3417382287493253,6
9492,0.30962800875273516,0.45808636748518217,0.09329582747304266,0.5890557939914163,0.39523264286457793,0.2968958121585914,6
290,0.6214442013129103,0.600564493367203,0.04547585560243787,0.014914163090128753,0.555532424273967,0.3666886491253206,9
2969,0.48030634573304154,0.6613604290149592,0.11509610876699482,1.1695278969957082e-05,0.13604663266368272,0.9807138407444835,8
10547,0.7549234135667396,0.4995766299745979,0.07079231129864041,0.07510729613733906,0.5066097637139586,0.5376352950655754,6
11941,0.6181619256017505,0.4662715213096247,0.38349742147210497,0.13304721030042918,0.5513687935880088,0.4147908458945685,9
31,0.3960612691466083,0.6822466836014678,0.1608063759962494,0.00025107296137339053,0.5191006557718331,0.37795008907321564,6
1523,0.7352297592997812,0.5524132091447926,0.5077355836849508,0.601931330472103,0.4347871343811804,0.3669192445077235,5
8623,0.7603938730853392,0.3994919559695175,0.3811533052039381,0.13412017167381973,0.744977620485063,0.5851735813087652,5
12105,0.29321663019693656,0.6213942986169914,0.014767932489451475,0.002414163090128755,0.4139689809513896,0.48736130905842373,6
2563,0.6827133479212254,0.661134631668078,0.5850914205344585,0.15343347639484978,0.8750910794212553,0.37494396381534495,5
14543,0.650984682713348,0.4198701665255434,0.33427097984060006,0.20493562231759657,0.6127823462058916,0.49019343961866313,5
10316,0.7702407002188184,0.8042901495907424,0.038677918424753856,0.03583690987124463,0.7710003122723015,0.46577338862219453,9
13802,0.4234135667396061,0.6120237087214226,0.04313173933427097,0.012875536480686695,0.3317372749037161,0.442984275875812,8
11838,0.6619256017505472,0.6070561670900367,0.5593061415846226,0.15879828326180256,0.3057145831164776,0.3629697745036591,5
8687,0.5032822757111597,0.5414620378210557,0.03164556962025317,2.832618025751073e-05,0.5159779327573645,0.4477722745431598,8
8587,0.7221006564551422,0.6340389500423371,0.6554149085794655,0.3766094420600858,0.4327053190382013,0.40832578990065405,5
4264,0.611597374179431,0.824611910810048,0.8523206751054853,0.31223175965665234,0.7501821588425107,0.4520173259010316,5
13232,0.2571115973741794,0.6254022015241322,0.08532583216127519,1.3626609442060085e-05,0.09128760278963256,0.422092334230108,8
12683,0.8654266958424508,0.6372001128986735,0.43037974683544294,0.08079399141630901,0.21515561569688768,0.24445422955685228,5
10704,0.5678336980306345,0.5940728196443692,0.24050632911392403,0.4678111587982832,0.21099198501092953,0.34325177298655174,5
3391,0.4070021881838074,0.7570420547558567,0.4092827004219409,0.005761802575107296,0.06765899864682003,0.5435448258200646,8
12,0.5579868708971554,0.49398814563928883,0.05368026254102203,0.4667381974248927,0.31612365983137297,0.43367451139170893,9
1208,0.5722100656455142,0.6556590460062095,0.6554149085794655,0.3894849785407725,0.6606640990944104,0.41569855317257265,9
4388,0.7636761487964989,0.4956251764041773,0.3881856540084388,0.2017167381974249,0.4909961486416155,0.5143200055829826,5
8588,0.6717724288840262,0.49048828676263057,0.6366619784341303,0.001706008583690987,0.45144165712501305,0.3203033397941454,5
1429,0.5415754923413566,0.6531752751905165,0.1912798874824191,0.0002929184549356223,0.6846049755386698,0.36733012355273237,8
12205,0.563457330415755,0.4982218458933108,0.0051570557899671835,0.27896995708154504,0.37961902779223483,0.4741838311149263,6
2826,0.6991247264770241,0.4106124753034152,0.013595874355368024,0.7811158798283261,0.26407827625689606,0.45093143128207974,6
2733,0.41684901531728663,0.46514253457521887,0.007969995311767463,0.2854077253218884,0.19641927761007597,6.118848472061323e-06,9
7229,0.7833698030634574,0.42929720575783237,0.7773089545241444,0.013197424892703861,0.9084001249089206,0.432286746453975,5
9325,0.6859956236323851,0.6562235393734124,0.4327238631036099,0.4248927038626609,0.6127823462058916,0.3678583966106008,9
6965,0.5700218818380745,0.16596104995766306,0.12447257383966243,0.4034334763948498,0.1110648485479338,0.4546209574005263,5
10762,0.7341356673960613,0.6237087214225233,0.1744022503516174,0.05954935622317596,0.6606640990944104,0.6377556174616041,5
1948,0.2308533916849015,0.7925486875529213,0.43741209563994365,0.0005697424892703863,0.4909961486416155,0.17100121497489135,6
13940,0.7407002188183808,0.4883996613039797,0.7819971870604782,0.1223175965665236,0.609659623191423,0.6076524384497328,5
8132,0.7899343544857769,0.6480383855489699,0.06657290201593997,0.09012875536480687,0.9000728635370043,0.30143434854861234,6
8951,0.7166301969365426,0.43471634208298054,0.7913736521331458,0.3487124463519313,0.13188300197772457,0.4185076241945718,5
6474,0.611597374179431,0.6293536550945527,0.14721050164088137,0.4742489270386266,0.41188716560841054,0.4009949530618996,9
6531,0.6761487964989059,0.7420265311882587,0.10009376465072667,0.09667381974248926,0.3941917351930884,0.5844524466583415,5
1891,0.8566739606126915,0.7144228055320351,0.43741209563994365,0.22854077253218882,0.6034141771624857,0.3874548114715321,5
6223,0.4923413566739606,0.4352808354501835,0.03141115799343647,0.0010611587982832617,0.9250546476527532,0.4289494023741074,6
2047,0.41028446389496714,0.5836861416878352,0.06680731364275667,1.0139484978540772e-05,0.33381909024669515,0.43784199884822705,8
17614,0.7210065645514223,0.6176686423934519,0.4210032817627754,0.203862660944206,0.8948683251795566,0.3606281832114404,5
3778,0.6466083150984684,0.771323736946091,0.0543834974214721,0.30042918454935624,0.7803684813157074,0.48522725361036767,9
17589,0.7450765864332605,0.6150719729043185,0.4116268166901078,0.10246781115879829,0.6544186530654731,0.44022551657360987,5
8046,0.39059080962800874,0.40383855489698006,0.015236755743084853,0.8605150214592274,0.462891641511398,0.4437745891409566,9
13956,0.4398249452954048,0.5935647756138865,0.07852789498359118,5.622317596566523e-05,0.3941917351930884,0.39106887001028323,8
16323,0.5514223194748359,0.775162291843071,0.052508204406938576,0.011373390557939914,0.5753096700322681,0.5882258256431164,8
17393,0.6039387308533917,0.552300310471352,0.07102672292545709,0.9399141630901287,0.424378057666285,0.4330791560407778,9
9499,0.650984682713348,0.5909116567880327,0.013127051101734647,0.4989270386266094,0.44311439575309675,0.518690836240347,9
13635,0.5273522975929978,0.6668924640135478,0.10056258790436004,0.0024248927038626605,0.8292911418757156,0.5310109186256371,6
5256,0.6652078774617068,0.04583686141687842,0.06094702297233942,0.028755364806866954,0.1943374622670969,0.6157065062605692,6
8015,0.7341356673960613,0.6753034151848717,0.17791842475386777,0.012017167381974248,0.7481003434995316,0.4172791797028617,9
6654,0.5776805251641138,0.5625176404177251,0.020628223159868724,0.6909871244635193,0.41292807327990005,0.38041536334326864,9
1255,0.6761487964989059,0.4462320067739205,0.005860290670417249,0.7499999999999999,0.6023732694909961,0.401502262903186,6
8933,0.5339168490153172,0.4926898108947221,0.038209095171120484,0.6609442060085836,0.1880920162381597,0.48618527260816885,9
13400,0.31619256017505465,0.7666384419983066,0.07337083919362399,7.42489270386266e-06,0.6325595919641928,0.38892223663227793,8
17420,0.3730853391684901,0.6493367202935366,0.06516643225503985,0.0003605150214592274,0.8334547725616738,0.28803256418768663,6
13520,0.8161925601750547,0.6202653118825855,0.0658696671354899,0.05075107296137339,0.3223691058603102,0.32680822589956576,9
4076,0.5929978118161926,0.5998306519898392,0.024847632442569153,0.41416309012875535,0.5180597481003435,0.35374595920754254,6
7082,0.6487964989059082,0.7710979395992097,0.15213314580403187,0.057403433476394844,0.7772457583012388,0.5296692727643838,8
671,0.6586433260393874,0.42455546147332773,0.643694327238631,0.08562231759656651,0.1599875091079421,0.47413142307347106,5
342,0.42122538293216627,0.4781258820208864,0.06563525550867323,0.3497854077253219,0.3348599979181847,0.6647268919161122,6
4441,0.22866520787746167,0.5816539655659048,0.04406938584153774,0.008068669527896996,0.6002914541480171,0.7146486958846849,6
16034,0.6673960612691467,0.6291843070843918,0.0187529301453352,0.029828326180257506,0.7595503278859166,5.167537703566393e-06,9
1289,0.9606126914660831,0.49308495625176413,0.4631973745897796,0.018240343347639486,0.9000728635370043,0.3193369355097113,5
383,0.6028446389496718,0.5074230877787187,0.011954992967651195,0.012231759656652361,0.5024461330280005,0.306442460990072,6
2846,0.42560175054704596,0.4230313293818799,0.13619315518049693,4.366952789699571e-06,0.5378369938586448,0.2810958358206754,8
10807,0.3654266958424507,0.5175275190516512,0.10150023441162678,0.004763948497854077,0.4066826272509628,0.5936469134512431,8
9518,0.5317286652078775,0.3910245554614734,0.013127051101734647,0.002821888412017167,0.573227854689289,0.513317963830359,6
13872,0.4682713347921225,0.663053909116568,0.07126113455227379,0.0005933476394849785,0.733527636098678,0.509926115387378,8
6792,0.4409190371991247,0.512503528083545,0.15424285044538208,0.0351931330472103,0.40460081190798375,0.4280668509560017,8
9345,0.587527352297593,0.760372565622354,0.031879981247069845,0.043991416309012876,0.3494327053190382,3.5853039863516293e-06,9
6986,0.5568927789934355,0.7080440304826419,0.04125644631973746,0.07113733905579399,0.6190277922348287,0.5531941944127974,8
8255,0.5612691466083151,0.32091447925486877,0.0825128926394749,9.785407725321888e-05,0.4087644425939419,0.6157861664835811,8
7114,0.2560175054704595,0.747502116850127,0.08790436005625879,0.0004184549356223176,0.31612365983137297,0.548842230650357,8
1611,0.13457330415754926,0.5268416596104997,0.06657290201593997,0.0024570815450643776,0.23701467679816798,0.9432316094957189,8
5358,0.525164113785558,0.4707874682472482,0.007735583684950775,0.6577253218884119,0.14957843239304672,0.598455875335173,9
9493,0.6028446389496718,0.36296923511148754,0.7187060478199719,0.6587982832618026,0.5825960237326949,0.4634925906580639,5
249,0.9113785557986871,0.6966412644651426,0.7866854195968119,0.017489270386266093,0.3962735505360675,0.37518294448438066,5
12275,0.7352297592997812,0.6061529777025121,0.011251758087201122,0.00786480686695279,0.9313000936816905,0.3891591209796555,6
13135,0.7155361050328227,0.7156646909398815,0.2006563525550867,0.09195278969957081,0.4420734880816072,0.38980269172872545,9
4876,0.449671772428884,0.7027377928309343,0.07454289732770744,5.633047210300429e-05,0.5773914853752472,0.4486946560727715,8
15280,0.2888402625820569,0.6317809765735253,0.13361462728551335,0.00016738197424892703,0.16415113979390025,0.44944723554806826,8
17845,0.7078774617067833,0.26282811176968673,0.023441162681669004,0.5010729613733905,0.5898823774331217,0.5328829338664172,6
1264,0.6892778993435449,0.5801298334744568,0.0494608532583216,0.06899141630901287,0.36192359737691265,4.442629674157959e-06,9
7590,0.75164113785558,0.6448207733559131,0.0639943741209564,0.3465665236051502,0.26720099927136465,0.3354094336631944,5
8870,0.712253829321663,0.5265029635901779,0.10923581809657759,0.04120171673819742,0.44311439575309675,0.4192622999915268,9
1765,0.16520787746170681,0.531357606548123,0.17393342709798404,0.0003261802575107296,0.3359009055896742,0.6492204006103455,8
2272,0.43107221006564544,0.6344340953993791,0.052508204406938576,0.03261802575107296,0.12355574060580828,0.7341025608728581,8
2662,0.849015317286652,0.6709003669206888,0.09024847632442566,0.010836909871244634,0.5201415634433226,0.40632380271706514,9
7007,0.5940919037199125,0.2895286480383856,0.1912798874824191,0.9452789699570815,0.9365046320391381,0.319364187691268,9
12683,0.8654266958424508,0.6372001128986735,0.43037974683544294,0.08079399141630901,0.21515561569688768,0.24445422955685228,5
15172,0.42778993435448576,0.7036974315551793,0.046413502109704644,0.0007285407725321888,0.44103258041011767,0.5086138180293396,6
832,0.4759299781181619,0.5983629692351116,0.0353961556493202,6.0944206008583684e-05,0.6419277610075986,0.683734240391087,8
16892,0.3971553610503282,0.6523849844764326,0.02531645569620253,2.8862660944206008e-05,0.4649734568543771,0.4143778705279014,6
325,0.44748358862144416,0.588823031329382,0.050632911392405056,0.13948497854077252,0.4649734568543771,0.520583814697709,8
1959,0.3938730853391685,0.5922099915325996,0.021800281293952176,0.0008122317596566523,0.43686894972415946,0.4780704114692445,6
3881,0.62472647702407,0.7070279424216767,0.05039849976558837,0.00018454935622317595,0.6315186842927033,0.5349666775946762,8
14743,0.5897155361050328,0.6724244990121366,0.08837318330989216,0.0005708154506437769,0.6127823462058916,0.47098694058615864,6
